ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Length
1480,Location 30 - Location 30,30,30,1,0.000000000000000
1481,Location 30 - Location 32,30,32,2,4695.757980917500400
1482,Location 30 - Location 27,30,27,3,5446.649994929726700
1483,Location 30 - Location 31,30,31,4,8005.432735011865600
1484,Location 30 - Location 20,30,20,5,8748.591227058103000
1485,Location 30 - Location 6,30,6,6,12495.928592552280000
1486,Location 30 - Location 8,30,8,7,12779.878335735049000
1487,Location 30 - Location 21,30,21,8,12795.937993941525000
1488,Location 30 - Location 4,30,4,9,13515.471417963461000
1489,Location 30 - Location 25,30,25,10,13813.690797318479000
1490,Location 30 - Location 37,30,37,11,14685.222237702214000
1491,Location 30 - Location 14,30,14,12,14744.977158873600000
1492,Location 30 - Location 22,30,22,13,15173.347335616894000
1493,Location 30 - Location 43,30,43,14,15574.004505542305000
1494,Location 30 - Location 13,30,13,15,16448.333680654086000
1495,Location 30 - Location 19,30,19,16,18092.791885923467000
1496,Location 30 - Location 16,30,16,17,23015.307976495136000
1497,Location 30 - Location 9,30,9,18,23590.874836488500000
1498,Location 30 - Location 41,30,41,19,24262.438144076499000
1499,Location 30 - Location 49,30,49,20,24592.207448544737000
1500,Location 30 - Location 15,30,15,21,24607.321598772029000
1501,Location 30 - Location 10,30,10,22,24786.533846438801000
1502,Location 30 - Location 2,30,2,23,26399.768359579059000
1503,Location 30 - Location 3,30,3,24,26519.135720973918000
1504,Location 30 - Location 12,30,12,25,26554.579303953018000
1505,Location 30 - Location 45,30,45,26,26571.316469749683000
1506,Location 30 - Location 18,30,18,27,27863.479111410285000
1507,Location 30 - Location 11,30,11,28,27992.888207626733000
1508,Location 30 - Location 42,30,42,29,28094.196350403919000
1509,Location 30 - Location 17,30,17,30,28460.730950616195000
1510,Location 30 - Location 35,30,35,31,28495.247271537504000
1511,Location 30 - Location 46,30,46,32,28606.160026412668000
1512,Location 30 - Location 23,30,23,33,29097.569132321485000
1513,Location 30 - Location 26,30,26,34,29410.196535964020000
1514,Location 30 - Location 38,30,38,35,29987.388827490013000
1515,Location 30 - Location 50,30,50,36,30152.595838348596000
1516,Location 30 - Location 1,30,1,37,30871.889996465132000
1517,Location 30 - Location 33,30,33,38,30911.064381862805000
1518,Location 30 - Location 5,30,5,39,31086.686221700278000
1519,Location 30 - Location 28,30,28,40,31430.801371631955000
1520,Location 30 - Location 36,30,36,41,31648.304048134818000
1521,Location 30 - Location 7,30,7,42,31691.977961794462000
1522,Location 30 - Location 24,30,24,43,31712.364882749858000
1523,Location 30 - Location 47,30,47,44,31877.331298110988000
1524,Location 30 - Location 34,30,34,45,32062.355110233621000
1525,Location 30 - Location 29,30,29,46,32154.714306673541000
1526,Location 30 - Location 40,30,40,47,32321.750785300257000
1527,Location 30 - Location 51,30,51,48,32725.000699896096000
1528,Location 30 - Location 39,30,39,49,33183.358764911289000
1529,Location 30 - Location 48,30,48,50,33630.473390618106000
1530,Location 30 - Location 44,30,44,51,34434.308161860485000
1531,Location 31 - Location 31,31,31,1,0.000000000000000
1532,Location 31 - Location 20,31,20,2,1757.668925419733800
1533,Location 31 - Location 27,31,27,3,4237.066866407547400
1534,Location 31 - Location 6,31,6,4,5367.932205730086900
1535,Location 31 - Location 8,31,8,5,5651.881948912857300
1536,Location 31 - Location 21,31,21,6,5667.941607119329100
1537,Location 31 - Location 4,31,4,7,6387.475031141267200
1538,Location 31 - Location 25,31,25,8,6685.694410496283100
1539,Location 31 - Location 37,31,37,9,7544.300588889446800
1540,Location 31 - Location 14,31,14,10,7616.980772051410000
1541,Location 31 - Location 32,31,32,11,7810.702117717338300
1542,Location 31 - Location 30,31,30,12,8005.432735011866500
1543,Location 31 - Location 22,31,22,13,8045.350948794697600
1544,Location 31 - Location 43,31,43,14,8433.082856729539300
1545,Location 31 - Location 13,31,13,15,9320.337293831898900
1546,Location 31 - Location 19,31,19,16,10964.795499101268000
1547,Location 31 - Location 16,31,16,17,15874.386327682374000
1548,Location 31 - Location 9,31,9,18,16449.953187675739000
1549,Location 31 - Location 15,31,15,19,17466.399949959261000
1550,Location 31 - Location 10,31,10,20,17645.612197626037000
1551,Location 31 - Location 2,31,2,21,19258.846710766295000
1552,Location 31 - Location 3,31,3,22,19378.214072161150000
1553,Location 31 - Location 18,31,18,23,20722.557462597520000
1554,Location 31 - Location 11,31,11,24,20851.966558813972000
1555,Location 31 - Location 17,31,17,25,21319.809301803431000
1556,Location 31 - Location 35,31,35,26,21354.325622724744000
1557,Location 31 - Location 23,31,23,27,21956.647483508725000
1558,Location 31 - Location 26,31,26,28,22269.274887151256000
1559,Location 31 - Location 38,31,38,29,22846.467178677249000
1560,Location 31 - Location 50,31,50,30,23011.674189535832000
1561,Location 31 - Location 1,31,1,31,23730.968347652368000
1562,Location 31 - Location 33,31,33,32,23770.142733050041000
1563,Location 31 - Location 5,31,5,33,23945.764572887518000
1564,Location 31 - Location 28,31,28,34,24289.879722819191000
1565,Location 31 - Location 41,31,41,35,24387.807772591361000
1566,Location 31 - Location 36,31,36,36,24507.382399322058000
1567,Location 31 - Location 7,31,7,37,24551.056312981702000
1568,Location 31 - Location 24,31,24,38,24571.443233937094000
1569,Location 31 - Location 49,31,49,39,24717.577077059599000
1570,Location 31 - Location 47,31,47,40,24736.409649298224000
1571,Location 31 - Location 34,31,34,41,24921.433461420860000
1572,Location 31 - Location 29,31,29,42,25013.792657860780000
1573,Location 31 - Location 40,31,40,43,25180.829136487497000
1574,Location 31 - Location 51,31,51,44,25584.079051083339000
1575,Location 31 - Location 39,31,39,45,26042.437116098525000
1576,Location 31 - Location 48,31,48,46,26489.551741805353000
1577,Location 31 - Location 12,31,12,47,26638.874292140845000
1578,Location 31 - Location 45,31,45,48,26696.686098264545000
1579,Location 31 - Location 44,31,44,49,27293.386513047724000
1580,Location 31 - Location 46,31,46,50,27611.671682816912000
1581,Location 31 - Location 42,31,42,51,28219.565978918781000
1582,Location 32 - Location 32,32,32,1,0.000000000000000
1583,Location 32 - Location 27,32,27,2,3964.742682318180400
1584,Location 32 - Location 30,32,30,3,4695.757980917500400
1585,Location 32 - Location 31,32,31,4,7810.702117717340100
1586,Location 32 - Location 20,32,20,5,7904.294566851458500
1587,Location 32 - Location 6,32,6,6,12062.922704722860000
1588,Location 32 - Location 8,32,8,7,12346.872447905631000
1589,Location 32 - Location 21,32,21,8,12362.932106112105000
1590,Location 32 - Location 4,32,4,9,13082.465530134041000
1591,Location 32 - Location 25,32,25,10,13380.684909489057000
1592,Location 32 - Location 14,32,14,11,14311.971271044180000
1593,Location 32 - Location 37,32,37,12,14547.830743904744000
1594,Location 32 - Location 22,32,22,13,14740.341447787476000
1595,Location 32 - Location 43,32,43,14,15436.613011744836000
1596,Location 32 - Location 13,32,13,15,16015.327792824670000
1597,Location 32 - Location 19,32,19,16,17659.785998094048000
1598,Location 32 - Location 16,32,16,17,22877.916482697667000
1599,Location 32 - Location 9,32,9,18,23453.483342691030000
1600,Location 32 - Location 15,32,15,19,24469.930104974559000
1601,Location 32 - Location 10,32,10,20,24649.142352641331000
1602,Location 32 - Location 2,32,2,21,26262.376865781589000
1603,Location 32 - Location 3,32,3,22,26381.744227176448000
1604,Location 32 - Location 41,32,41,23,26926.345525414261000
1605,Location 32 - Location 49,32,49,24,27256.114829882499000
1606,Location 32 - Location 18,32,18,25,27726.087617612815000
1607,Location 32 - Location 11,32,11,26,27855.496713829263000
1608,Location 32 - Location 17,32,17,27,28323.339456818725000
1609,Location 32 - Location 35,32,35,28,28357.855777740035000
1610,Location 32 - Location 23,32,23,29,28960.177638524015000
1611,Location 32 - Location 12,32,12,30,29218.486685290780000
1612,Location 32 - Location 45,32,45,31,29235.223851087445000
1613,Location 32 - Location 26,32,26,32,29272.805042166550000
1614,Location 32 - Location 38,32,38,33,29849.997333692543000
1615,Location 32 - Location 50,32,50,34,30015.204344551126000
1616,Location 32 - Location 1,32,1,35,30734.498502667662000
1617,Location 32 - Location 42,32,42,36,30758.103731741681000
1618,Location 32 - Location 33,32,33,37,30773.672888065335000
1619,Location 32 - Location 5,32,5,38,30949.294727902809000
1620,Location 32 - Location 46,32,46,39,31270.067407750430000
1621,Location 32 - Location 28,32,28,40,31293.409877834485000
1622,Location 32 - Location 36,32,36,41,31510.912554337348000
1623,Location 32 - Location 7,32,7,42,31554.586467996993000
1624,Location 32 - Location 24,32,24,43,31574.973388952389000
1625,Location 32 - Location 47,32,47,44,31739.939804313519000
1626,Location 32 - Location 34,32,34,45,31924.963616436151000
1627,Location 32 - Location 29,32,29,46,32017.322812876071000
1628,Location 32 - Location 40,32,40,47,32184.359291502788000
1629,Location 32 - Location 51,32,51,48,32587.609206098627000
1630,Location 32 - Location 39,32,39,49,33045.967271113819000
1631,Location 32 - Location 48,32,48,50,33493.081896820637000
1632,Location 32 - Location 44,32,44,51,34296.916668063015000
1633,Location 33 - Location 33,33,33,1,0.000000000000000
1634,Location 33 - Location 28,33,28,2,685.035532406317430
1635,Location 33 - Location 5,33,5,3,766.866944042881070
1636,Location 33 - Location 1,33,1,4,1279.324536900752300
1637,Location 33 - Location 38,33,38,5,1511.615101422125900
1638,Location 33 - Location 50,33,50,6,1751.150342234148900
1639,Location 33 - Location 26,33,26,7,1847.856410118441100
1640,Location 33 - Location 47,33,47,8,1850.022671047004200
1641,Location 33 - Location 36,33,36,9,1978.514973549838000
1642,Location 33 - Location 7,33,7,10,2013.132812761207300
1643,Location 33 - Location 40,33,40,11,2153.564640223317400
1644,Location 33 - Location 29,33,29,12,2258.068351808808500
1645,Location 33 - Location 34,33,34,13,2515.387328115726600
1646,Location 33 - Location 23,33,23,14,2985.710423455095200
1647,Location 33 - Location 17,33,17,15,2987.912434015054300
1648,Location 33 - Location 51,33,51,16,3017.768833030420000
1649,Location 33 - Location 39,33,39,17,3023.289215632646600
1650,Location 33 - Location 24,33,24,18,3234.679948840016600
1651,Location 33 - Location 35,33,35,19,3979.630415507308500
1652,Location 33 - Location 11,33,11,20,4277.366321988290100
1653,Location 33 - Location 2,33,2,21,5695.876996877648700
1654,Location 33 - Location 48,33,48,22,6319.485337132038700
1655,Location 33 - Location 3,33,3,23,6661.258702620805700
1656,Location 33 - Location 44,33,44,24,7123.320108374411600
1657,Location 33 - Location 10,33,10,25,7341.072931685921500
1658,Location 33 - Location 18,33,18,26,7478.131226739098600
1659,Location 33 - Location 9,33,9,27,7602.680957379160600
1660,Location 33 - Location 15,33,15,28,8283.172824095061500
1661,Location 33 - Location 16,33,16,29,9934.543895057509900
1662,Location 33 - Location 12,33,12,30,13259.745542304403000
1663,Location 33 - Location 45,33,45,31,13365.775425991154000
1664,Location 33 - Location 46,33,46,32,14232.542932980465000
1665,Location 33 - Location 13,33,13,33,15970.969233804557000
1666,Location 33 - Location 42,33,42,34,16281.321842636376000
1667,Location 33 - Location 41,33,41,35,17225.497076136577000
1668,Location 33 - Location 14,33,14,36,17399.455849574180000
1669,Location 33 - Location 49,33,49,37,17435.646570550769000
1670,Location 33 - Location 37,33,37,38,17571.619883669133000
1671,Location 33 - Location 43,33,43,39,18888.354845140086000
1672,Location 33 - Location 8,33,8,40,20366.670963153156000
1673,Location 33 - Location 4,33,4,41,20766.310224220164000
1674,Location 33 - Location 6,33,6,42,21578.675809405366000
1675,Location 33 - Location 21,33,21,43,21820.584464521144000
1676,Location 33 - Location 25,33,25,44,22062.935073934041000
1677,Location 33 - Location 22,33,22,45,22188.958308982823000
1678,Location 33 - Location 20,33,20,46,23621.887896800785000
1679,Location 33 - Location 31,33,31,47,23770.142733050048000
1680,Location 33 - Location 19,33,19,48,24484.373405172781000
1681,Location 33 - Location 27,33,27,49,27441.680145794118000
1682,Location 33 - Location 32,33,32,50,30773.672888065328000
1683,Location 33 - Location 30,33,30,51,30911.064381862798000
1684,Location 34 - Location 34,34,34,1,0.000000000000000
1685,Location 34 - Location 36,34,36,2,569.724402610989610
1686,Location 34 - Location 51,34,51,3,1076.954420958005100
1687,Location 34 - Location 7,34,7,4,1225.666741588153200
1688,Location 34 - Location 29,34,29,5,1536.722149182726800
1689,Location 34 - Location 28,34,28,6,1846.580637535121900
1690,Location 34 - Location 5,34,5,7,1988.334941594531800
1691,Location 34 - Location 40,34,40,8,2124.337291772471000
1692,Location 34 - Location 33,34,33,9,2515.387328115727100
1693,Location 34 - Location 47,34,47,10,2667.543949793776800
1694,Location 34 - Location 39,34,39,11,2807.976396311261400
1695,Location 34 - Location 23,34,23,12,3026.220110809408200
1696,Location 34 - Location 1,34,1,13,3534.462200765441600
1697,Location 34 - Location 26,34,26,14,3639.748234864633600
1698,Location 34 - Location 35,34,35,15,3668.687446651134500
1699,Location 34 - Location 38,34,38,16,3932.112298889604100
1700,Location 34 - Location 50,34,50,17,4171.647539701626600
1701,Location 34 - Location 11,34,11,18,4336.227131975119800
1702,Location 34 - Location 17,34,17,19,4592.345844195852800
1703,Location 34 - Location 24,34,24,20,4931.072586034536500
1704,Location 34 - Location 3,34,3,21,6063.494998357860800
1705,Location 34 - Location 18,34,18,22,6827.335429122792400
1706,Location 34 - Location 15,34,15,23,7695.623000856501700
1707,Location 34 - Location 2,34,2,24,8120.975517504251900
1708,Location 34 - Location 48,34,48,25,8739.982534599519600
1709,Location 34 - Location 44,34,44,26,9543.817305841890600
1710,Location 34 - Location 16,34,16,27,9583.362515301829300
1711,Location 34 - Location 10,34,10,28,9699.435170104950900
1712,Location 34 - Location 9,34,9,29,9741.561346345008100
1713,Location 34 - Location 12,34,12,30,15684.844062931010000
1714,Location 34 - Location 45,34,45,31,15790.873946617759000
1715,Location 34 - Location 13,34,13,32,16626.966984921153000
1716,Location 34 - Location 46,34,46,33,16657.641453607070000
1717,Location 34 - Location 14,34,14,34,18550.746577944992000
1718,Location 34 - Location 42,34,42,35,18701.819040103859000
1719,Location 34 - Location 37,34,37,36,19529.905071986042000
1720,Location 34 - Location 41,34,41,37,19650.595596763182000
1721,Location 34 - Location 49,34,49,38,19860.745091177374000
1722,Location 34 - Location 4,34,4,39,20415.128844464482000
1723,Location 34 - Location 43,34,43,40,20774.326829291447000
1724,Location 34 - Location 8,34,8,41,21262.732914595206000
1725,Location 34 - Location 21,34,21,42,21469.403084765461000
1726,Location 34 - Location 25,34,25,43,21711.753694178358000
1727,Location 34 - Location 22,34,22,44,21837.776929227140000
1728,Location 34 - Location 6,34,6,45,22141.626673677813000
1729,Location 34 - Location 19,34,19,46,24133.192025417098000
1730,Location 34 - Location 20,34,20,47,24571.553304589255000
1731,Location 34 - Location 31,34,31,48,24921.433461420856000
1732,Location 34 - Location 27,34,27,49,28391.345553582592000
1733,Location 34 - Location 32,34,32,50,31924.963616436136000
1734,Location 34 - Location 30,34,30,51,32062.355110233606000
1735,Location 35 - Location 35,35,35,1,0.000000000000000
1736,Location 35 - Location 11,35,11,2,667.539685323984940
1737,Location 35 - Location 23,35,23,3,1038.190180526019700
1738,Location 35 - Location 17,35,17,4,1560.388311206358800
1739,Location 35 - Location 26,35,26,5,2195.217415413609200
1740,Location 35 - Location 3,35,3,6,2817.962905180741000
1741,Location 35 - Location 5,35,5,7,3515.524177200222800
1742,Location 35 - Location 18,35,18,8,3586.644579553224500
1743,Location 35 - Location 36,35,36,9,3612.096406036056600
1744,Location 35 - Location 34,35,34,10,3668.687446651134000
1745,Location 35 - Location 38,35,38,11,3960.483937207339700
1746,Location 35 - Location 33,35,33,12,3979.630415507308500
1747,Location 35 - Location 28,35,28,13,4000.440204530434600
1748,Location 35 - Location 7,35,7,14,4120.815917294405200
1749,Location 35 - Location 15,35,15,15,4450.090907679383200
1750,Location 35 - Location 51,35,51,16,4454.070182831173000
1751,Location 35 - Location 29,35,29,17,4583.552262173485400
1752,Location 35 - Location 50,35,50,18,4614.900552981282100
1753,Location 35 - Location 40,35,40,19,4750.588740800196300
1754,Location 35 - Location 2,35,2,20,5092.958424088830700
1755,Location 35 - Location 47,35,47,21,5162.610523830449900
1756,Location 35 - Location 1,35,1,22,5170.901026536126700
1757,Location 35 - Location 39,35,39,23,5796.695391450155500
1758,Location 35 - Location 9,35,9,24,6288.365054657691000
1759,Location 35 - Location 24,35,24,25,6294.790500283154000
1760,Location 35 - Location 16,35,16,26,6324.717258393202400
1761,Location 35 - Location 10,35,10,27,6423.906795853705300
1762,Location 35 - Location 48,35,48,28,8964.203202376960700
1763,Location 35 - Location 44,35,44,29,9768.037973619331800
1764,Location 35 - Location 12,35,12,30,12656.826969515585000
1765,Location 35 - Location 45,35,45,31,12762.856853202336000
1766,Location 35 - Location 13,35,13,32,13059.859146225048000
1767,Location 35 - Location 46,35,46,33,13629.624360191647000
1768,Location 35 - Location 14,35,14,34,14983.638739248881000
1769,Location 35 - Location 37,35,37,35,15962.797233289943000
1770,Location 35 - Location 41,35,41,36,16622.578503347759000
1771,Location 35 - Location 49,35,49,37,16832.727997761951000
1772,Location 35 - Location 4,35,4,38,17156.483587555857000
1773,Location 35 - Location 43,35,43,39,17207.218990595346000
1774,Location 35 - Location 8,35,8,40,17695.625075899097000
1775,Location 35 - Location 42,35,42,41,18021.127821097682000
1776,Location 35 - Location 21,35,21,42,18210.757827856836000
1777,Location 35 - Location 25,35,25,43,18453.108437269733000
1778,Location 35 - Location 22,35,22,44,18579.131672318515000
1779,Location 35 - Location 6,35,6,45,18667.565721825857000
1780,Location 35 - Location 19,35,19,46,20874.546768508473000
1781,Location 35 - Location 20,35,20,47,21004.445465893146000
1782,Location 35 - Location 31,35,31,48,21354.325622724751000
1783,Location 35 - Location 27,35,27,49,24824.237714886483000
1784,Location 35 - Location 32,35,32,50,28357.855777740031000
1785,Location 35 - Location 30,35,30,51,28495.247271537501000
1786,Location 36 - Location 36,36,36,1,0.000000000000000
1787,Location 36 - Location 34,36,34,2,569.724402610989840
1788,Location 36 - Location 7,36,7,3,1018.550167762023200
1789,Location 36 - Location 29,36,29,4,1329.605575356596800
1790,Location 36 - Location 51,36,51,5,1355.107138791028800
1791,Location 36 - Location 28,36,28,6,1410.767881773844200
1792,Location 36 - Location 5,36,5,7,1451.462587028642700
1793,Location 36 - Location 40,36,40,8,1917.220717946341200
1794,Location 36 - Location 33,36,33,9,1978.514973549838000
1795,Location 36 - Location 47,36,47,10,2434.693720590926200
1796,Location 36 - Location 39,36,39,11,2816.362714793268000
1797,Location 36 - Location 23,36,23,12,2889.345098163311400
1798,Location 36 - Location 1,36,1,13,2997.589846199552500
1799,Location 36 - Location 26,36,26,14,3225.697172765831100
1800,Location 36 - Location 38,36,38,15,3395.239944323714600
1801,Location 36 - Location 35,36,35,16,3612.096406036057000
1802,Location 36 - Location 50,36,50,17,3634.775185135737500
1803,Location 36 - Location 17,36,17,18,4178.294782097049400
1804,Location 36 - Location 11,36,11,19,4181.000996696507200
1805,Location 36 - Location 24,36,24,20,4698.222356831686700
1806,Location 36 - Location 3,36,3,21,6006.903957742783900
1807,Location 36 - Location 18,36,18,22,6770.744388507715500
1808,Location 36 - Location 2,36,2,23,7584.103162938363300
1809,Location 36 - Location 15,36,15,24,7639.031960241424700
1810,Location 36 - Location 48,36,48,25,8203.110180033627300
1811,Location 36 - Location 44,36,44,26,9006.944951276000200
1812,Location 36 - Location 10,36,10,27,9229.299097746634300
1813,Location 36 - Location 9,36,9,28,9327.510284246209300
1814,Location 36 - Location 16,36,16,29,9526.771474686753200
1815,Location 36 - Location 12,36,12,30,15147.971708365118000
1816,Location 36 - Location 45,36,45,31,15254.001592051869000
1817,Location 36 - Location 46,36,46,32,16120.769099041179000
1818,Location 36 - Location 13,36,13,33,16212.915922822356000
1819,Location 36 - Location 14,36,14,34,18136.695515846190000
1820,Location 36 - Location 42,36,42,35,18164.946685537969000
1821,Location 36 - Location 41,36,41,36,19113.723242197291000
1822,Location 36 - Location 37,36,37,37,19115.854009887244000
1823,Location 36 - Location 49,36,49,38,19323.872736611484000
1824,Location 36 - Location 4,36,4,39,20358.537803849409000
1825,Location 36 - Location 43,36,43,40,20360.275767192648000
1826,Location 36 - Location 8,36,8,41,20848.681852496404000
1827,Location 36 - Location 21,36,21,42,21412.812044150389000
1828,Location 36 - Location 25,36,25,43,21655.162653563286000
1829,Location 36 - Location 22,36,22,44,21781.185888612068000
1830,Location 36 - Location 6,36,6,45,21820.622498423163000
1831,Location 36 - Location 19,36,19,46,24076.600984802026000
1832,Location 36 - Location 20,36,20,47,24157.502242490453000
1833,Location 36 - Location 31,36,31,48,24507.382399322054000
1834,Location 36 - Location 27,36,27,49,27977.294491483786000
1835,Location 36 - Location 32,36,32,50,31510.912554337334000
1836,Location 36 - Location 30,36,30,51,31648.304048134803000
1837,Location 37 - Location 37,37,37,1,0.000000000000000
1838,Location 37 - Location 43,37,43,2,1316.734961470952800
1839,Location 37 - Location 14,37,14,3,3613.165610132252800
1840,Location 37 - Location 8,37,8,4,5375.113768730020600
1841,Location 37 - Location 13,37,13,5,5441.630774398628100
1842,Location 37 - Location 4,37,4,6,7158.888300883360900
1843,Location 37 - Location 31,37,31,7,7544.300588889446800
1844,Location 37 - Location 6,37,6,8,7894.006058616961100
1845,Location 37 - Location 21,37,21,9,8194.015460006205100
1846,Location 37 - Location 20,37,20,10,8630.330702377657900
1847,Location 37 - Location 25,37,25,11,9107.509290662426800
1848,Location 37 - Location 22,37,22,12,9308.310152492205800
1849,Location 37 - Location 9,37,9,13,10251.430338294824000
1850,Location 37 - Location 16,37,16,14,10482.857938247565000
1851,Location 37 - Location 27,37,27,15,11373.336502768076000
1852,Location 37 - Location 10,37,10,16,11447.089348245125000
1853,Location 37 - Location 19,37,19,17,11938.021146624733000
1854,Location 37 - Location 15,37,15,18,12074.871560524456000
1855,Location 37 - Location 2,37,2,19,13060.323861385381000
1856,Location 37 - Location 3,37,3,20,13986.685682726340000
1857,Location 37 - Location 32,37,32,21,14547.830743904737000
1858,Location 37 - Location 30,37,30,22,14685.222237702206000
1859,Location 37 - Location 17,37,17,23,15121.286452422517000
1860,Location 37 - Location 18,37,18,24,15331.029073162710000
1861,Location 37 - Location 11,37,11,25,15460.438169379167000
1862,Location 37 - Location 35,37,35,26,15962.797233289937000
1863,Location 37 - Location 26,37,26,27,16070.752037770348000
1864,Location 37 - Location 23,37,23,28,16565.119094073918000
1865,Location 37 - Location 38,37,38,29,16647.944329296333000
1866,Location 37 - Location 50,37,50,30,16813.151340154924000
1867,Location 37 - Location 1,37,1,31,17532.445498271460000
1868,Location 37 - Location 33,37,33,32,17571.619883669133000
1869,Location 37 - Location 5,37,5,33,17892.060084523593000
1870,Location 37 - Location 28,37,28,34,18091.356873438282000
1871,Location 37 - Location 24,37,24,35,18372.920384556182000
1872,Location 37 - Location 47,37,47,36,18537.886799917309000
1873,Location 37 - Location 36,37,36,37,19115.854009887251000
1874,Location 37 - Location 7,37,7,38,19159.527923546895000
1875,Location 37 - Location 34,37,34,39,19529.905071986053000
1876,Location 37 - Location 40,37,40,40,19559.885981255280000
1877,Location 37 - Location 29,37,29,41,19622.264268425974000
1878,Location 37 - Location 39,37,39,42,19843.914266717609000
1879,Location 37 - Location 51,37,51,43,20192.550661648533000
1880,Location 37 - Location 48,37,48,44,20291.028892424438000
1881,Location 37 - Location 12,37,12,45,20440.351442759926000
1882,Location 37 - Location 45,37,45,46,20546.381326446681000
1883,Location 37 - Location 44,37,44,47,21094.863663666809000
1884,Location 37 - Location 46,37,46,48,21413.148833435993000
1885,Location 37 - Location 41,37,41,49,23579.687602755694000
1886,Location 37 - Location 49,37,49,50,23909.456907223932000
1887,Location 37 - Location 42,37,42,51,25804.652294342024000
1888,Location 38 - Location 38,38,38,1,0.000000000000000
1889,Location 38 - Location 50,38,50,2,655.990365426808240
1890,Location 38 - Location 1,38,1,3,1211.990838981653300
1891,Location 38 - Location 33,38,33,4,1511.615101422126400
1892,Location 38 - Location 26,38,26,5,1977.307059694611100
1893,Location 38 - Location 5,38,5,6,2018.509799420986800
1894,Location 38 - Location 28,38,28,7,2101.760503180194100
1895,Location 38 - Location 47,38,47,8,2321.130002212611100
1896,Location 38 - Location 24,38,24,9,2803.732721767021800
1897,Location 38 - Location 17,38,17,10,2904.438862018346800
1898,Location 38 - Location 23,38,23,11,3118.728650256744900
1899,Location 38 - Location 36,38,36,12,3395.239944323714600
1900,Location 38 - Location 7,38,7,13,3429.857783535084300
1901,Location 38 - Location 40,38,40,14,3570.289610997194800
1902,Location 38 - Location 39,38,39,15,3627.157469012915500
1903,Location 38 - Location 29,38,29,16,3674.793322582685100
1904,Location 38 - Location 34,38,34,17,3932.112298889602700
1905,Location 38 - Location 35,38,35,18,3960.483937207339300
1906,Location 38 - Location 11,38,11,19,4145.082844475180500
1907,Location 38 - Location 2,38,2,20,4312.355690203452500
1908,Location 38 - Location 51,38,51,21,4434.493803804296500
1909,Location 38 - Location 48,38,48,22,5473.145423860826700
1910,Location 38 - Location 10,38,10,23,5957.551625011727100
1911,Location 38 - Location 44,38,44,24,6276.980195103199500
1912,Location 38 - Location 3,38,3,25,6505.016909797419400
1913,Location 38 - Location 9,38,9,26,6855.515903719888200
1914,Location 38 - Location 18,38,18,27,7402.660406619281300
1915,Location 38 - Location 15,38,15,28,8126.931031271673400
1916,Location 38 - Location 16,38,16,29,9778.302102234123600
1917,Location 38 - Location 12,38,12,30,11876.224235630207000
1918,Location 38 - Location 45,38,45,31,11982.254119316958000
1919,Location 38 - Location 46,38,46,32,12849.021626306268000
1920,Location 38 - Location 42,38,42,33,15434.981929365165000
1921,Location 38 - Location 13,38,13,34,15732.889391849527000
1922,Location 38 - Location 41,38,41,35,15841.975769462380000
1923,Location 38 - Location 49,38,49,36,16052.125263876573000
1924,Location 38 - Location 14,38,14,37,16475.780295201388000
1925,Location 38 - Location 37,38,37,38,16647.944329296341000
1926,Location 38 - Location 43,38,43,39,17964.679290767293000
1927,Location 38 - Location 8,38,8,40,19442.995408780364000
1928,Location 38 - Location 4,38,4,41,20544.118625995834000
1929,Location 38 - Location 6,38,6,42,21340.595967450336000
1930,Location 38 - Location 21,38,21,43,21640.605368839577000
1931,Location 38 - Location 25,38,25,44,21906.693281110656000
1932,Location 38 - Location 22,38,22,45,22032.716516159438000
1933,Location 38 - Location 20,38,20,46,22698.212342427993000
1934,Location 38 - Location 31,38,31,47,22846.467178677256000
1935,Location 38 - Location 19,38,19,48,24328.131612349396000
1936,Location 38 - Location 27,38,27,49,26518.004591421326000
1937,Location 38 - Location 32,38,32,50,29849.997333692536000
1938,Location 38 - Location 30,38,30,51,29987.388827490005000
1939,Location 39 - Location 39,39,39,1,0.000000000000000
1940,Location 39 - Location 40,39,40,2,1046.106650649959200
1941,Location 39 - Location 47,39,47,3,1557.560585729213000
1942,Location 39 - Location 29,39,29,4,1570.976650328126900
1943,Location 39 - Location 7,39,7,5,1821.469691342998400
1944,Location 39 - Location 51,39,51,6,1861.273577345300700
1945,Location 39 - Location 28,39,28,7,2667.077551332955400
1946,Location 39 - Location 34,39,34,8,2807.976396311261900
1947,Location 39 - Location 36,39,36,9,2816.362714793268400
1948,Location 39 - Location 5,39,5,10,2924.700179551975000
1949,Location 39 - Location 33,39,33,11,3023.289215632645700
1950,Location 39 - Location 1,39,1,12,3157.420536389799500
1951,Location 39 - Location 24,39,24,13,3548.588830369093100
1952,Location 39 - Location 38,39,38,14,3627.157469012916000
1953,Location 39 - Location 50,39,50,15,3866.692709824938900
1954,Location 39 - Location 26,39,26,16,4705.847083113913900
1955,Location 39 - Location 23,39,23,17,4802.775399397943100
1956,Location 39 - Location 35,39,35,18,5796.695391450155500
1957,Location 39 - Location 17,39,17,19,5845.903107010527500
1958,Location 39 - Location 11,39,11,20,6094.431297931138000
1959,Location 39 - Location 2,39,2,21,7857.351275342377400
1960,Location 39 - Location 48,39,48,22,8435.027704722830100
1961,Location 39 - Location 3,39,3,23,8478.323678563652700
